system:index,B1,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,B9,BSI,EVI,FAI,GNDVI,MNDWI,NBAI,NBI,NDAVI,NDBI,NDBSI,NDVI,NDWI,RENDVI,SAVI,VH,VV,WAVI,landcover,.geo
1_1_2_186_0,0.0586,0.0334,0.017,0.0566,0.0717,0.0716,0.0977,0.1081,0.1167,0.1059,0.1171,0.1547,-0.21495327,0.07718272,0.041069824,0.19256756,0.36441484,-0.32539678,0.011493863,0.3033846,-0.7233523,0.2577778,0.19323944,-0.19256756,0.040275034,0.07594096,-20.129654,-13.324093,0.11162263,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.40676544106346,-7.277738282878775]}"
1_1_2_142_0,0.0514,0.1837,0.1142,0.0542,0.0792,0.0835,0.1399,0.2044,0.2302,0.2406,0.2536,0.2718,-0.04911034,0.29417273,0.13934252,0.50469047,-0.39748952,-0.23329973,0.039633,0.6322931,-0.35625705,0.54434633,0.48472697,-0.50469047,0.26465178,0.2859483,-13.087477,-6.6226106,0.3517866,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.43017365092564,-7.320462678564335]}"
1_1_2_70_0,0.056,0.2841,0.1949,0.0711,0.1013,0.1154,0.1523,0.2173,0.2432,0.2653,0.2704,0.2852,0.08574534,0.263084,0.1200029,0.44735408,-0.4743124,-0.18622127,0.08477746,0.577289,-0.15297696,0.5996622,0.39374837,-0.44735408,0.27059388,0.25530827,-15.687552,-9.908063,0.34827834,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.4344129483228,-7.263210508888622]}"
1_1_2_73_0,0.0535,0.2326,0.1567,0.068,0.0934,0.1086,0.1501,0.2051,0.2273,0.2294,0.2549,0.2842,0.06858754,0.22027718,0.09882465,0.4213135,-0.42699388,-0.19496533,0.07418317,0.5427034,-0.18829317,0.5475715,0.35739645,-0.4213135,0.20895915,0.21622911,-18.299515,-6.8539467,0.30361173,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.43024512266659,-7.2639289296466885]}"
1_1_2_166_0,0.0412,0.2218,0.1401,0.0586,0.0854,0.0894,0.1281,0.2045,0.2328,0.2382,0.2489,0.2878,0.02368422,0.2786308,0.12533599,0.47218788,-0.4440104,-0.22575296,0.052581616,0.60512125,-0.259318,0.58202565,0.45421243,-0.47218788,0.3005733,0.2696955,-14.273203,-9.956782,0.3381024,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.46037938598508,-7.289654885695989]}"
1_1_2_209_0,0.0565,0.1555,0.094,0.0514,0.07,0.0722,0.1172,0.1744,0.1996,0.203,0.2194,0.2044,-0.055382695,0.26145357,0.116037525,0.4871795,-0.37915742,-0.24649298,0.033432513,0.595912,-0.36700338,0.50314164,0.4752907,-0.4871795,0.2679575,0.25309595,-17.314064,-7.5127783,0.3014316,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.39533990377038,-7.286316269510977]}"
1_1_2_111_0,0.0644,0.1129,0.0624,0.0607,0.0796,0.0902,0.1145,0.1319,0.1423,0.1354,0.1376,0.1479,0.017535068,0.092520565,0.041177094,0.2595349,-0.172987,-0.2880776,0.041569274,0.3809281,-0.36905965,0.30069125,0.2003546,-0.2595349,0.083633445,0.09343991,-14.819584,-4.835648,0.16096824,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.39743239179448,-7.2796254902124184]}"
1_1_2_47_0,0.0553,0.1972,0.128,0.0544,0.0803,0.0891,0.1257,0.1822,0.2042,0.1848,0.2212,0.2418,0.089628935,0.18243861,0.07654246,0.39419085,-0.42126125,-0.2127921,0.06171429,0.5451505,-0.18158565,0.5675676,0.34939757,-0.39419085,0.19033816,0.18548907,-13.223048,-10.85956,0.26461038,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.45810613151441,-7.29670762266763]}"
1_1_2_124_0,0.0441,0.1667,0.0979,0.0546,0.0782,0.0814,0.1405,0.2192,0.2468,0.2465,0.2724,0.2952,-0.096503995,0.31141543,0.1499831,0.5183246,-0.36137202,-0.26001513,0.032328844,0.6373298,-0.431475,0.5065522,0.5035072,-0.5183246,0.27390182,0.29913032,-14.378662,-9.553773,0.35931844,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.40963831407129,-7.297551427437858]}"
1_1_2_1_0,0.0598,0.1385,0.0826,0.0624,0.0848,0.1019,0.1281,0.1434,0.153,0.146,0.1547,0.1555,0.07130126,0.08550489,0.037613727,0.26516464,-0.24048369,-0.2528268,0.05765027,0.40115163,-0.27734035,0.37879544,0.17789432,-0.26516464,0.06530463,0.08844766,-18.463615,-14.426404,0.17701863,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.44222727719793,-7.317040508043296]}"
1_1_2_98_0,0.0554,0.173,0.1015,0.0603,0.083,0.0874,0.1356,0.2064,0.2335,0.2358,0.2585,0.3025,-0.06415096,0.28364998,0.13322993,0.47929737,-0.3515625,-0.26047358,0.037621286,0.5927052,-0.3981619,0.483069,0.45915842,-0.47929737,0.26979,0.27040815,-11.914975,-5.95317,0.33067453,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.40241951201074,-7.27601394844594]}"
1_1_2_112_0,0.0661,0.0833,0.037,0.0624,0.0852,0.0882,0.1254,0.1393,0.1458,0.1467,0.1521,0.1396,-0.09879135,0.12107789,0.059368372,0.26520053,0.011275934,-0.38487116,0.0222454,0.40315637,-0.5971693,0.14344546,0.24904211,-0.26520053,0.078280024,0.11940398,-22.42154,-9.017772,0.17832462,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.39589481936238,-7.277814368492475]}"
1_1_2_188_0,0.0527,0.1221,0.0653,0.0611,0.079,0.0772,0.1064,0.1274,0.1402,0.1399,0.1567,0.2134,-0.0042467937,0.13691749,0.054742794,0.2782092,-0.21432123,-0.30309498,0.03603403,0.3920398,-0.36354774,-0.33296946,0.28880697,-0.2782092,0.13601299,0.13115324,-19.237104,-10.541084,0.16861627,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.40866967579196,-7.2762935110471005]}"
1_1_2_152_0,0.0426,0.1644,0.1019,0.0472,0.0636,0.0672,0.0987,0.1517,0.1817,0.1794,0.2019,0.2439,0.010912255,0.22830865,0.09497417,0.4765432,-0.44210523,-0.23469771,0.038169898,0.58340687,-0.2755066,0.5538752,0.45498785,-0.4765432,0.29018337,0.22542192,-14.061211,-2.587754,0.27291495,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.44738145660281,-7.325006836373669]}"
1_1_2_51_0,0.0576,0.2691,0.1801,0.07,0.0996,0.1122,0.1612,0.2118,0.2412,0.2569,0.2646,0.2833,0.07681445,0.25745502,0.11689411,0.44123423,-0.45972335,-0.19813004,0.07865792,0.5717345,-0.17574374,0.58714247,0.3920347,-0.44123423,0.22889264,0.24974114,-12.172467,-6.7046466,0.3390374,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.458563114798,-7.293361352049693]}"
1_1_2_157_0,0.0398,0.1693,0.0983,0.0462,0.0753,0.0798,0.1245,0.214,0.2484,0.2376,0.272,0.2773,-0.06511539,0.28797722,0.14193876,0.51869607,-0.38430092,-0.26532137,0.0330149,0.6744186,-0.41470674,0.5712297,0.49716446,-0.51869607,0.31234464,0.2895767,-15.173055,-6.4419484,0.36629242,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.45799821584302,-7.3110897604429805]}"
1_1_2_45_0,0.0561,0.244,0.1727,0.057,0.0834,0.0985,0.1611,0.2068,0.213,0.1986,0.2359,0.2283,0.14529344,0.18372366,0.07431441,0.4085106,-0.49053144,-0.17110631,0.08565433,0.5539906,-0.06975489,0.6212625,0.3369236,-0.4085106,0.10425353,0.18837033,-15.022988,-7.7881927,0.2811011,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.45882815189424,-7.298969851773704]}"
1_1_2_97_0,0.0559,0.0365,0.0264,0.0463,0.0628,0.0669,0.0948,0.0936,0.1056,0.0887,0.0975,0.1144,-0.13255033,0.04768779,0.0271875,0.17095709,0.26485395,-0.16057234,0.019911613,0.31407404,-0.54126847,-0.11835751,0.1401028,-0.17095709,-0.033242527,0.049877968,-19.238766,-13.203276,0.10015747,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.40713515096398,-7.272130628220762]}"
1_1_2_81_0,0.0644,0.1901,0.1184,0.0581,0.0875,0.0954,0.1445,0.2073,0.2253,0.235,0.2521,0.2298,-0.0131351575,0.2544381,0.12281722,0.45736435,-0.36959654,-0.23241492,0.04806536,0.6035483,-0.32993776,0.5318292,0.42251816,-0.45736435,0.23847167,0.25216764,-13.997507,-10.006956,0.33457318,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.42155079932598,-7.262470664178877]}"
1_1_2_68_0,0.0559,0.2531,0.1843,0.0678,0.0952,0.1038,0.165,0.2192,0.2417,0.2451,0.2645,0.2507,0.06569125,0.2598573,0.114840984,0.44049367,-0.45334482,-0.1572931,0.078051165,0.5666347,-0.14159292,0.5774385,0.40498713,-0.44049367,0.19531822,0.24967606,-13.431735,-9.721661,0.32716203,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.43178620728179,-7.26302631914885]}"
1_1_2_10_0,0.0499,0.1988,0.121,0.0552,0.0778,0.085,0.1362,0.201,0.2302,0.2416,0.2579,0.2701,-0.022390643,0.2926884,0.1364323,0.5128366,-0.43745482,-0.24327704,0.042570364,0.6280324,-0.3325979,0.56535435,0.47948563,-0.5128366,0.2789836,0.28417614,-15.442377,-9.417659,0.35090363,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.43226503333739,-7.314404896921709]}"
1_1_2_38_0,0.0497,0.182,0.111,0.0508,0.0769,0.0824,0.1378,0.2089,0.2316,0.2387,0.2579,0.2588,-0.045315046,0.2889949,0.13864884,0.5126743,-0.40594825,-0.2423208,0.038317554,0.6490501,-0.36517015,0.5635739,0.48676425,-0.5126743,0.2679947,0.2855316,-12.083273,-7.0813293,0.35699812,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.46009330371088,-7.301594548007681]}"
1_1_2_121_0,0.0628,0.0956,0.0552,0.0613,0.0862,0.105,0.1268,0.1367,0.1485,0.1415,0.1495,0.1759,-0.005453635,0.06956356,0.03816587,0.24286342,-0.051705185,-0.26790452,0.04096113,0.3954635,-0.43873918,0.2186106,0.14807302,-0.24286342,0.0547894,0.07334226,-14.834272,-10.560497,0.17117245,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.41109404698207,-7.292759274357248]}"
1_1_2_156_0,0.0522,0.1432,0.0865,0.0506,0.0708,0.067,0.1041,0.1548,0.1611,0.164,0.1771,0.1836,-0.010357833,0.20438264,0.0834958,0.3969336,-0.33831775,-0.24684371,0.035338413,0.528425,-0.30938128,-0.47781217,0.4199134,-0.3969336,0.2234241,0.19904241,-14.692666,-5.9809155,0.23803528,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.44213948935013,-7.314779043630387]}"
1_1_2_4_0,0.0604,0.2809,0.1942,0.077,0.1136,0.1338,0.1858,0.2368,0.2589,0.2645,0.2864,0.2876,0.096799806,0.21932472,0.10463085,0.39910075,-0.42408112,-0.18248792,0.098238036,0.5490483,-0.15325922,0.5697122,0.3281446,-0.39910075,0.17477237,0.21824557,-16.451385,-9.292738,0.33422458,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.43271206981076,-7.319109072128077]}"
1_1_2_179_0,0.0499,0.1618,0.097,0.0546,0.0742,0.0756,0.1226,0.1835,0.2063,0.2079,0.2366,0.2639,-0.05021006,0.26417732,0.117023595,0.47394544,-0.37118647,-0.2503864,0.03527273,0.584,-0.3637258,0.4953789,0.46666667,-0.47394544,0.2580938,0.25328654,-17.969696,-6.867608,0.30157378,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.42598612755592,-7.265099466684587]}"
1_1_2_138_0,0.0551,0.1973,0.1275,0.0588,0.0848,0.093,0.1377,0.1927,0.2152,0.2025,0.2394,0.2863,0.052574333,0.20746495,0.0910159,0.4096763,-0.39879477,-0.21490149,0.058555555,0.5499426,-0.22727273,0.5408044,0.37055838,-0.4096763,0.1904762,0.20647392,-13.150579,-10.901109,0.2831341,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.42945094737577,-7.318833591169642]}"
1_1_2_18_0,0.0571,0.0924,0.0541,0.061,0.0826,0.0856,0.1183,0.1394,0.1437,0.145,0.1506,0.1552,-0.07291665,0.12363665,0.058194894,0.2741652,-0.056000013,-0.26143345,0.03193766,0.40776697,-0.4565545,0.2046936,0.25758886,-0.2741652,0.101405226,0.121954545,-22.15769,-12.584214,0.17847024,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.44159400434948,-7.3163160899019255]}"
1_1_2_27_0,0.0496,0.0611,0.0372,0.0485,0.0592,0.0656,0.0862,0.0953,0.102,0.0975,0.1046,0.1174,-0.07077374,0.07074111,0.032697488,0.24441606,-0.015793838,-0.24313325,0.025028924,0.3356164,-0.44766146,0.11496348,0.1955855,-0.24441606,0.06151332,0.072161056,-23.551739,-5.7062955,0.11377708,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.45219704463892,-7.313615473241503]}"
1_1_2_109_0,0.0592,0.121,0.0724,0.065,0.0878,0.098,0.1259,0.1484,0.1509,0.1386,0.1522,0.1525,0.03644106,0.08191431,0.03652394,0.22438163,-0.15900381,-0.25129265,0.05119192,0.36149317,-0.31374407,0.30107528,0.17159767,-0.22438163,0.048015147,0.082677186,-14.207948,-5.9940233,0.15690735,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.40042022899301,-7.280805354587787]}"
1_1_2_165_0,0.0477,0.2246,0.1543,0.0526,0.0751,0.0862,0.131,0.1887,0.2167,0.2136,0.2379,0.2722,0.07729637,0.23834468,0.10287268,0.47973675,-0.4988322,-0.18553707,0.06226901,0.6048084,-0.16118509,0.6204906,0.42494997,-0.47973675,0.23969819,0.23893473,-14.623663,-9.091524,0.31519184,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.45701815262824,-7.297429952596718]}"
1_1_2_8_0,0.0536,0.23,0.1525,0.0732,0.0962,0.119,0.1546,0.2102,0.2391,0.2697,0.2635,0.2787,0.008816323,0.26259843,0.1310285,0.47417328,-0.41017783,-0.20261438,0.067287736,0.57305336,-0.27759352,0.5171504,0.38770258,-0.47417328,0.2712703,0.2543603,-16.196722,-7.044815,0.34968558,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.42700923466694,-7.315393240077731]}"
1_1_2_65_0,0.0542,0.1315,0.0977,0.0456,0.0598,0.0703,0.0986,0.1182,0.1299,0.1369,0.1408,0.1568,0.05022121,0.13684556,0.0557541,0.39196745,-0.374804,-0.14746948,0.050170273,0.50027394,-0.1670929,0.4850367,0.32142857,-0.39196745,0.16263267,0.14126131,-15.331152,-13.895252,0.20065932,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.43604201531772,-7.264388442652138]}"
1_1_2_11_0,0.0541,0.0367,0.0188,0.0557,0.0732,0.079,0.104,0.1249,0.1306,0.1366,0.1404,0.1657,-0.24870129,0.120719284,0.06509643,0.30219257,0.33212012,-0.32252252,0.010872621,0.42069682,-0.75804377,-0.20562772,0.2671614,-0.30219257,0.1354946,0.120737836,-22.066422,-18.362856,0.17528528,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.43308096246322,-7.31395365343689]}"
1_1_2_154_0,0.0454,0.1203,0.0679,0.051,0.0684,0.068,0.0916,0.1287,0.1402,0.1291,0.1462,0.2373,0.022258447,0.13229688,0.051831357,0.30734172,-0.27503973,-0.2784272,0.035764527,0.43364796,-0.31065986,-0.40455344,0.30999488,-0.30734172,0.16991389,0.13147323,-15.417319,-7.02663,0.17225407,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.44756788525096,-7.320755713962694]}"
1_1_2_198_0,0.0612,0.1185,0.0642,0.0658,0.0922,0.0865,0.1269,0.1341,0.143,0.1368,0.138,0.1644,0.005888097,0.10819068,0.04462895,0.19475983,-0.12482201,-0.29720855,0.040594295,0.35044423,-0.36119404,-0.28594682,0.22525755,-0.19475983,0.037542686,0.10431358,-20.375088,-9.646228,0.15157984,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.41119786461825,-7.2826285767662045]}"
1_1_2_101_0,0.0663,0.1127,0.0597,0.0644,0.0902,0.0976,0.1266,0.1397,0.1489,0.1408,0.1474,0.1457,0.012274361,0.086858615,0.040523972,0.21904762,-0.11089207,-0.30742458,0.041382954,0.37231967,-0.40448877,0.27272725,0.18120806,-0.21904762,0.05310396,0.08775732,-19.99266,-7.33636,0.16250709,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.3969799359476,-7.279263073235502]}"
1_1_2_155_0,0.0561,0.1096,0.066,0.0583,0.0849,0.0988,0.1238,0.1327,0.143,0.1403,0.1444,0.157,0.024078619,0.08006328,0.039586022,0.24600358,-0.1269923,-0.24829158,0.04647755,0.41289026,-0.36015514,0.305539,0.17356755,-0.24600358,0.062476356,0.08422406,-20.521366,-12.316212,0.17606643,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.44240992901464,-7.315864829114664]}"
1_1_2_128_0,0.0549,0.1109,0.0748,0.0545,0.0704,0.0804,0.1147,0.1412,0.1531,0.1574,0.1644,0.198,-0.05109127,0.15637058,0.071594775,0.38191396,-0.22338666,-0.19439957,0.038207877,0.48560643,-0.35572782,0.34099156,0.32380152,-0.38191396,0.15692759,0.15654649,-16.65393,-3.4817643,0.21681416,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.4124477171542,-7.296741005574842]}"
1_1_2_66_0,0.0578,0.1169,0.0716,0.0524,0.0642,0.07,0.0972,0.1245,0.1303,0.13,0.1356,0.1515,0.01218522,0.12964563,0.051688354,0.33882594,-0.29099944,-0.24031831,0.038553845,0.42543858,-0.28968254,0.3809805,0.29999998,-0.33882594,0.14436617,0.12857142,-38.20257,-14.226322,0.17057443,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.43685672096679,-7.264841726245588]}"
1_1_2_108_0,0.0517,0.1406,0.0789,0.0664,0.0894,0.097,0.1241,0.1387,0.1483,0.1513,0.161,0.2289,0.04370745,0.10989232,0.04657318,0.2571666,-0.22260867,-0.28109336,0.050583612,0.38998622,-0.3145091,0.3584541,0.21868706,-0.2571666,0.098765425,0.10884671,-18.692333,-10.143132,0.17744182,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.40223187167068,-7.2808982038481425]}"
1_1_2_49_0,0.0479,0.2724,0.1714,0.0669,0.0944,0.1026,0.1691,0.2929,0.3136,0.3449,0.3632,0.3356,-0.046771757,0.4152528,0.21220797,0.57022536,-0.48527804,-0.22758,0.050987646,0.675085,-0.33604497,0.6056587,0.5414525,-0.57022536,0.34202337,0.3835884,-19.532335,-10.577297,0.45733714,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.45711419500927,-7.292907341397]}"
1_1_2_75_0,0.0589,0.152,0.1043,0.0645,0.089,0.1094,0.1196,0.1552,0.1844,0.1838,0.1834,0.2006,0.02570139,0.13712263,0.06685041,0.34750733,-0.26141077,-0.18611002,0.06208063,0.4804672,-0.27594584,0.40415704,0.25375172,-0.34750733,0.21160184,0.14069591,-19.41912,-9.466564,0.23914206,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.42825419126692,-7.262388703694171]}"
1_1_2_181_0,0.0531,0.1753,0.105,0.0568,0.0785,0.0758,0.1309,0.2098,0.2433,0.2543,0.2717,0.286,-0.10672358,0.3477905,0.16086656,0.52824515,-0.38140267,-0.25080273,0.03129768,0.6348441,-0.4155302,-0.5105558,0.5407452,-0.52824515,0.32035306,0.3225515,-15.388751,-13.279998,0.36524472,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.42227027998828,-7.266542016385093]}"
1_1_2_96_0,0.0496,0.1532,0.0985,0.0504,0.0714,0.0693,0.1198,0.1704,0.2011,0.2019,0.2118,0.1922,-0.06276327,0.2674034,0.1177312,0.47749725,-0.364203,-0.21732222,0.033809066,0.6004756,-0.34420773,-0.5049116,0.48893803,-0.47749725,0.25520673,0.25790974,-14.159361,-5.6069436,0.30207366,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.40813101003103,-7.272584199022238]}"
1_1_2_174_0,0.0443,0.2189,0.1391,0.0668,0.0919,0.1114,0.1297,0.2262,0.2681,0.2346,0.293,0.3247,0.045749575,0.21968615,0.10414878,0.43705973,-0.40862292,-0.22290501,0.06605175,0.5567352,-0.25555256,0.53237665,0.35606936,-0.43705973,0.28794947,0.2184397,-17.66718,-7.8759136,0.31407535,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.46147813677742,-7.279887094663023]}"
1_1_2_169_0,0.0432,0.1614,0.0964,0.0549,0.074,0.0899,0.1218,0.2112,0.2485,0.2195,0.2591,0.3151,-0.04394141,0.24050774,0.116928734,0.49574107,-0.37128294,-0.25213346,0.039482277,0.59985423,-0.3896803,0.4923717,0.41887525,-0.49574107,0.28625843,0.24017791,-20.055445,-4.86323,0.31882748,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.45866239502767,-7.286125104840133]}"
1_1_2_102_0,0.0659,0.1178,0.0607,0.0668,0.0888,0.0938,0.1242,0.1438,0.1504,0.1434,0.1532,0.1546,0.003319112,0.10288748,0.045346707,0.23514213,-0.14036787,-0.31988794,0.039704744,0.36441484,-0.40519354,0.276273,0.20910624,-0.23514213,0.071748875,0.100922406,-19.463398,-6.9565597,0.16178541,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.3965282061597,-7.2783579348337115]}"
1_1_2_147_0,0.0479,0.1879,0.1177,0.0563,0.0772,0.093,0.1388,0.1939,0.2146,0.2227,0.2429,0.2251,0.0033934806,0.23869115,0.11288177,0.4851617,-0.41757828,-0.22971204,0.049151774,0.59641576,-0.30846062,0.5389026,0.41083306,-0.4851617,0.23208852,0.2385068,-14.858226,-13.100489,0.3204108,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.45671664679284,-7.322033205682937]}"
1_1_2_107_0,0.0506,0.1107,0.0678,0.0493,0.0626,0.0726,0.1065,0.1358,0.155,0.1549,0.1684,0.1897,-0.053935494,0.16854393,0.0755479,0.42436782,-0.27755335,-0.24033612,0.031777147,0.51714003,-0.3911091,0.38375,0.36175823,-0.42436782,0.18515685,0.16969073,-11.442901,-7.133193,0.2249361,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.40023749031839,-7.281981010841608]}"
1_1_2_93_0,0.0581,0.0967,0.0661,0.0614,0.081,0.0928,0.1168,0.1444,0.1518,0.1695,0.1556,0.1665,-0.09847763,0.15148522,0.076008834,0.3532934,-0.08835114,-0.18796067,0.036189266,0.46816802,-0.43887943,0.22327639,0.29241326,-0.3532934,0.18407263,0.15092482,-14.548102,-5.5848765,0.22184977,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.40686172945888,-7.273396624487476]}"
1_1_2_178_0,0.053,0.0804,0.0442,0.0535,0.0651,0.076,0.0975,0.1133,0.1221,0.1169,0.1234,0.1604,-0.042839665,0.08727009,0.04012023,0.28461537,-0.105154626,-0.2905297,0.028735671,0.37206572,-0.4512725,0.20089617,0.21202695,-0.28461537,0.09048506,0.08854091,-19.673723,-9.2868395,0.1418556,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.44301898761452,-7.262859334762776]}"
1_1_2_114_0,0.0608,0.1105,0.0639,0.0584,0.0828,0.0828,0.1157,0.1451,0.1535,0.1451,0.154,0.1559,-0.02570564,0.12937121,0.057390988,0.2733655,-0.14330056,-0.26720184,0.036463957,0.4260442,-0.38851672,0.30846655,0.2733655,-0.2733655,0.112730056,0.12838301,-19.477688,-11.340987,0.1848614,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.39453273315559,-7.28025479781748]}"
1_1_2_146_0,0.0471,0.1758,0.1046,0.0507,0.0751,0.0792,0.13,0.2318,0.2645,0.2536,0.295,0.272,-0.08814591,0.32331023,0.1572805,0.5430484,-0.40135512,-0.25392297,0.032666877,0.6667762,-0.41596875,0.55231786,0.5240385,-0.5430484,0.32221064,0.31412104,-12.9917,-7.981251,0.37840357,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.45200857039764,-7.319585232766927]}"
1_1_2_100_0,0.0592,0.1757,0.1086,0.0618,0.0818,0.0954,0.1361,0.1957,0.2167,0.2244,0.2459,0.2654,-0.027094934,0.24188104,0.11476919,0.4657087,-0.36466017,-0.23601829,0.046169516,0.5681342,-0.34774774,0.47957894,0.40337712,-0.4657087,0.24493758,0.23603319,-13.6144,-10.787584,0.3102264,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.40088096972148,-7.274926471483515]}"
1_1_2_2_0,0.0574,0.1366,0.0836,0.0592,0.0868,0.0951,0.1254,0.1495,0.1567,0.1511,0.1602,0.1611,0.04841631,0.109571874,0.048645344,0.2702816,-0.22291853,-0.24069029,0.052616548,0.43699476,-0.28760117,0.39530134,0.22745733,-0.2702816,0.09294754,0.112570345,-20.314766,-12.108223,0.19407292,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.44195425269467,-7.318035166391879]}"
1_1_2_200_0,0.0548,0.1037,0.0556,0.0645,0.0855,0.0846,0.1187,0.1344,0.138,0.1377,0.1355,0.1225,-0.035595402,0.11428695,0.049715094,0.23387098,-0.096194476,-0.301946,0.034159474,0.36201784,-0.42472842,-0.2330559,0.2388664,-0.23387098,0.07410299,0.11027275,-22.448708,-8.301388,0.15636572,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.41101208223158,-7.286156036174626]}"
1_1_2_202_0,0.0527,0.1806,0.1107,0.0536,0.0758,0.0785,0.1213,0.1903,0.2206,0.2367,0.243,0.2622,-0.05678921,0.30290264,0.14010578,0.51488,-0.40873635,-0.23995882,0.03671293,0.6307268,-0.36269432,0.54227155,0.50190353,-0.51488,0.32234636,0.2910942,-15.483132,-4.439783,0.34752625,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.40313165171624,-7.285512532384869]}"
1_1_2_53_0,0.0454,0.2198,0.15,0.0587,0.0908,0.094,0.1593,0.2366,0.2632,0.2828,0.2919,0.2798,-0.04227071,0.33557284,0.16650565,0.5139186,-0.41532516,-0.18875064,0.04985856,0.6562225,-0.30683914,0.578456,0.50106156,-0.5139186,0.27934855,0.32299268,-13.517211,-10.191649,0.39946523,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.45720750970936,-7.2906460897758]}"
1_1_2_84_0,0.0518,0.1897,0.1222,0.0558,0.0804,0.0936,0.136,0.1903,0.2034,0.2087,0.2334,0.242,0.034319103,0.21286434,0.09806911,0.4437911,-0.40466496,-0.21641555,0.054805554,0.57807183,-0.2614083,0.54541755,0.38074762,-0.4437911,0.21090804,0.21519382,-13.794521,-8.517574,0.3,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.42036531613446,-7.2686200302806245]}"
1_1_2_164_0,0.0553,0.2273,0.1512,0.0689,0.0977,0.1156,0.1475,0.1879,0.2091,0.2079,0.2244,0.2418,0.106664516,0.16663659,0.07250447,0.3606021,-0.39876923,-0.20105682,0.084072724,0.50216764,-0.15789476,0.5347738,0.28531685,-0.3606021,0.16994935,0.16812387,-13.896806,-9.9820795,0.26840886,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.45810569620657,-7.297069440306246]}"
