system:index,B1,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,B9,BSI,EVI,FAI,GNDVI,MNDWI,NBAI,NBI,NDAVI,NDBI,NDBSI,NDVI,NDWI,RENDVI,SAVI,VH,VV,WAVI,landcover,.geo
1_1_1_1_2_150_0,0.0458,0.0534,0.0404,0.0432,0.05,0.0408,0.0619,0.0639,0.073,0.0496,0.0624,0.1377,0.007486618,0.022671062,0.006567022,-0.004016057,-0.032881994,-0.13859276,0.033232257,0.06896552,-0.10222226,-0.10559004,0.09734513,0.004016057,-0.110313885,0.022357723,-20.000708,-16.21377,0.016194332,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.42523658877735,-7.284636610837727]}"
1_1_1_1_2_74_0,0.0443,0.0344,0.0283,0.0474,0.049,0.0413,0.0483,0.0486,0.0481,0.0482,0.0502,0.0461,-0.116170466,0.018341312,0.008122822,-0.008230438,0.17505993,-0.09728869,0.024248755,0.008368187,-0.2601307,0.1589242,0.07709499,0.008230438,-0.0010362687,0.017557256,-28.992933,-19.435041,0.0020147716,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.42629428400721,-7.307703740003718]}"
1_1_1_1_2_86_0,0.0481,0.0224,0.0144,0.0517,0.0521,0.0384,0.0512,0.0399,0.044,0.0366,0.0388,0.0468,-0.18443997,-0.0051180003,0.0010355281,-0.1747463,0.39865774,-0.2173913,0.015108197,-0.17100792,-0.43529415,0.3954116,-0.024000008,0.1747463,-0.166287,-0.004695654,-21.051802,-14.684288,-0.03850076,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.4389321073896,-7.271357011978829]}"
1_1_1_1_2_102_0,0.0472,0.0891,0.049,0.06,0.071,0.053,0.0775,0.1483,0.1738,0.1414,0.2095,0.2935,-0.17263462,0.21894193,0.082002334,0.33145007,-0.11305434,-0.29036933,0.018366337,0.4041708,-0.4852941,-0.19517106,0.4547325,-0.33145007,0.2919141,0.1909562,-13.874715,-7.2296834,0.1740804,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.4487776862515,-7.29461588619828]}"
1_1_1_1_2_67_0,0.0492,0.0554,0.0424,0.0503,0.0548,0.0424,0.0566,0.0572,0.0606,0.0538,0.0566,0.052,-0.031203577,0.030613897,0.009096136,-0.009208087,-0.005444637,-0.13292435,0.03341561,0.03362155,-0.118503146,-0.04824977,0.118503146,0.009208087,-0.025362303,0.028681658,-22.71636,-17.232275,0.008690623,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.42702018790094,-7.306800122222277]}"
1_1_1_1_2_88_0,0.0484,0.0401,0.0246,0.0509,0.053,0.0402,0.0629,0.0657,0.0949,0.0383,0.0924,0.0967,-0.052507386,-0.0052910014,-0.001882277,-0.16100766,0.13856067,-0.23956726,0.025820363,-0.14125562,-0.21780606,0.11868132,-0.024203805,0.16100766,-0.243083,-0.0049265306,-20.48938,-10.219639,-0.032077394,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.43992957130476,-7.270544156026633]}"
1_1_1_1_2_7_0,0.0467,0.0291,0.0299,0.0628,0.0744,0.0661,0.055,0.0431,0.0544,0.0511,0.0517,0.0288,-0.089430876,-0.038394593,-0.0084428415,-0.18565737,0.43768114,0.013559299,0.038676906,-0.10272166,-0.2617284,0.3667029,-0.12798636,0.18565737,-0.036757767,-0.03645496,-17.803564,-4.749794,-0.02858771,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.42887160445787,-7.275595796196682]}"
1_1_1_1_2_135_0,0.0457,0.0878,0.0463,0.0564,0.0651,0.0483,0.0739,0.1448,0.1574,0.1664,0.1691,0.2721,-0.24157146,0.28576267,0.11109979,0.437581,-0.14846307,-0.30947053,0.013439244,0.49371633,-0.56464505,-0.21775313,0.55006987,-0.437581,0.3849355,0.24786623,-14.59056,-4.7058625,0.22827892,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.4349902858925,-7.308528802394381]}"
1_1_1_1_2_26_0,0.0453,0.0507,0.0357,0.0592,0.068,0.0556,0.0662,0.0677,0.0666,0.0813,0.0642,0.0339,-0.13857374,0.066175714,0.02656838,0.089082345,0.14574559,-0.17361112,0.024414761,0.15729536,-0.38974357,0.077343024,0.18772827,-0.089082345,0.10237287,0.060527552,-23.078812,-5.9540033,0.051756434,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.42578668411535,-7.279481424661941]}"
1_1_1_1_2_163_0,0.0455,0.0275,0.0268,0.0618,0.0704,0.0559,0.0544,0.0411,0.0479,0.0537,0.042,0.0306,-0.16138764,-0.0059420913,0.002833063,-0.1345689,0.43820226,-0.012891357,0.02789795,-0.070129864,-0.3341615,0.38409853,-0.020072993,0.1345689,-0.0064754854,-0.0054133856,-33.179993,-19.778152,-0.019740047,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.42289179091853,-7.276402305666124]}"
1_1_1_1_2_98_0,0.0517,0.0426,0.0311,0.0504,0.0483,0.0413,0.0486,0.0527,0.0588,0.0551,0.056,0.0627,-0.114044376,0.037301335,0.013569616,0.06576402,0.06270631,-0.15603799,0.023310887,0.044549774,-0.2784223,0.083870985,0.14315355,-0.06576402,0.062680826,0.034708258,-21.547653,-9.269277,0.011643273,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.4276539989971,-7.307072288821433]}"
1_1_1_1_2_28_0,0.0439,0.0261,0.0204,0.048,0.0554,0.0416,0.0504,0.0487,0.0507,0.0554,0.0493,0.0393,-0.2086499,0.036507934,0.016546916,0.0,0.3595092,-0.12258063,0.015318412,0.071566716,-0.46174142,0.29554656,0.14226803,0.0,0.04725897,0.034673363,-31.05853,-14.120715,0.018395754,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.42451625784392,-7.281198439873092]}"
1_1_1_1_2_89_0,0.0483,0.0227,0.0174,0.0516,0.0575,0.0454,0.0553,0.0445,0.0509,0.0496,0.0443,0.1346,-0.19551092,0.011229947,0.008222906,-0.073762834,0.4339152,-0.13216957,0.015926613,-0.019762848,-0.48059702,0.38896367,0.044210527,0.073762834,-0.05433745,0.010588236,-23.09693,-11.852917,-0.0049900208,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.44038261672945,-7.270454261070535]}"
1_1_1_1_2_50_0,0.0474,0.0554,0.052,0.0701,0.0636,0.0562,0.0604,0.0605,0.0691,0.0713,0.0645,0.0415,-0.117786564,0.042764086,0.015241776,0.05707929,0.0689076,-0.03165734,0.04098738,0.008486548,-0.15652879,0.117131494,0.11843136,-0.05707929,0.08276386,0.036095615,-23.5982,-15.920831,0.0028063564,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.42674794546657,-7.307161592528927]}"
1_1_1_1_2_55_0,0.0505,0.052,0.0404,0.0568,0.0561,0.0546,0.0598,0.0607,0.0681,0.0678,0.0685,0.0647,-0.07785467,0.034041677,0.013660774,0.094431,0.037927832,-0.12554115,0.032534514,0.0882825,-0.25323477,0.04411764,0.10784314,-0.094431,0.06269593,0.03181234,-22.847967,-13.759941,0.026416907,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.42901313629572,-7.306893102834928]}"
1_1_1_1_2_57_0,0.0507,0.047,0.0398,0.0482,0.0492,0.0406,0.0527,0.0573,0.0607,0.052,0.0603,0.0749,-0.06709266,0.03051065,0.010265788,0.02766801,0.022869024,-0.082949296,0.031074615,0.037924163,-0.13289762,0.01260506,0.12311014,-0.02766801,-0.0066857585,0.028855888,-24.894701,-12.510505,0.009496837,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.42937516730301,-7.307164923071012]}"
1_1_1_1_2_96_0,0.0487,0.0227,0.0176,0.0523,0.0518,0.0453,0.0516,0.0435,0.0485,0.0413,0.0395,0.0529,-0.15841582,-0.010859533,5.183001E-6,-0.11278199,0.39060402,-0.12655088,0.019304601,-0.11752137,-0.4023769,0.39466664,-0.046189386,0.11278199,-0.11087192,-0.010228436,-48.445778,-9.64046,-0.027796496,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.4310463890014,-7.275055807092563]}"
1_1_1_1_2_70_0,0.0421,0.0667,0.037,0.0558,0.0581,0.0486,0.0689,0.1337,0.1456,0.0944,0.1738,0.1356,-0.13145012,0.11834626,0.042592313,0.2380328,-0.06891023,-0.28640306,0.019048728,0.2569907,-0.4368341,-0.08897958,0.32027975,-0.2380328,0.15615433,0.106842935,-21.379852,-12.013468,0.08904953,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.43934467360474,-7.303830615837603]}"
1_1_1_1_2_91_0,0.049,0.065,0.0506,0.056,0.0577,0.0476,0.0666,0.0659,0.071,0.0673,0.0719,0.0768,-0.04535821,0.052792363,0.016616361,0.07679999,-0.059494678,-0.12456746,0.03578841,0.09164637,-0.14164546,-0.07438013,0.17145342,-0.07679999,0.0052277767,0.04805659,-14.516342,-10.114935,0.027193962,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.43920465343405,-7.270724168675339]}"
1_1_1_1_2_85_0,0.0484,0.0651,0.0572,0.0602,0.0706,0.0543,0.0713,0.0896,0.0987,0.0761,0.0969,0.064,-0.06609307,0.057344276,0.019886019,0.037491452,0.040530607,-0.06459525,0.04081419,0.11665445,-0.14178544,-0.039106153,0.16717792,-0.037491452,0.032564446,0.05187183,-16.483639,-10.991156,0.03748232,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.4391142911862,-7.270543148168017]}"
1_1_1_1_2_160_0,0.0465,0.0471,0.0314,0.0474,0.0514,0.0414,0.0574,0.0704,0.0661,0.0703,0.0849,0.0931,-0.14161009,0.075010374,0.02788984,0.15529992,0.043654807,-0.20000002,0.018491607,0.19456242,-0.38249755,0.0031746174,0.2587287,-0.15529992,0.101018,0.07086807,-26.12544,-9.383251,0.05560951,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.42297995160078,-7.278301953850628]}"
1_1_1_1_2_124_0,0.0444,0.0784,0.0413,0.0572,0.0675,0.0504,0.0716,0.1435,0.1747,0.1108,0.1717,0.2963,-0.13207546,0.1534241,0.055437822,0.2428491,-0.07470869,-0.30994153,0.018786281,0.3190476,-0.45693624,-0.1563422,0.37468982,-0.2428491,0.21491227,0.13702358,-20.585415,-10.722248,0.12035928,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.44315082733817,-7.302840330330496]}"
1_1_1_1_2_97_0,0.0449,0.0267,0.0219,0.0514,0.0534,0.0429,0.0502,0.0458,0.0471,0.0474,0.0452,0.0346,-0.17339668,0.012237577,0.0073709744,-0.059523784,0.33333334,-0.09876542,0.019820886,-0.0404858,-0.36796537,0.3162612,0.049833905,0.059523784,-0.028688509,0.011434868,-32.3224,-11.939477,-0.0100200325,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.42515129944478,-7.280475613771468]}"
1_1_1_1_2_167_0,0.0463,0.0235,0.0185,0.0532,0.0594,0.0451,0.0525,0.0424,0.0467,0.0515,0.0382,0.0269,-0.2083093,0.0173329,0.010227963,-0.071235344,0.43305188,-0.1190476,0.01620097,-0.016236858,-0.47142857,0.38722295,0.06625259,0.071235344,-0.009615384,0.016091185,-22.67649,-16.13289,-0.0042169644,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.42678923945873,-7.274688624892112]}"
1_1_1_1_2_66_0,0.0546,0.083,0.0797,0.0652,0.0678,0.0662,0.091,0.0879,0.0836,0.089,0.094,0.0614,-0.016479904,0.057160042,0.019822694,0.13520409,-0.10079574,-0.020282706,0.059282474,0.154345,-0.05512745,-0.120107934,0.1469072,-0.13520409,-0.011111102,0.0521978,-18.714527,-5.056404,0.05457047,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.42756421098926,-7.3064389965978656]}"
1_1_1_1_2_145_0,0.0507,0.0534,0.0407,0.0601,0.064,0.0597,0.0564,0.0606,0.0634,0.0666,0.0639,0.0749,-0.05671394,0.017709566,0.008016491,0.01990811,0.090289645,-0.1349628,0.036483333,0.051302303,-0.24137934,0.059030853,0.054631837,-0.01990811,0.08292685,0.01652563,-20.70499,-13.879293,0.015557688,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.42946553169523,-7.307345945497252]}"
1_1_1_1_2_192_0,0.0419,0.0606,0.0344,0.0438,0.0506,0.0348,0.063,0.1162,0.1363,0.1086,0.1513,0.1496,-0.2300242,0.18657093,0.06922771,0.3643216,-0.08992807,-0.27578947,0.011023205,0.42519686,-0.5188811,-0.16091955,0.5146443,-0.3643216,0.26573426,0.17205471,-15.608916,-8.37854,0.14898835,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.44034075066072,-7.3041936690028395]}"
1_1_1_1_2_93_0,0.048,0.0405,0.0329,0.0508,0.058,0.047,0.06,0.044,0.0547,0.0513,0.0511,0.0608,-0.077004224,0.011288465,0.0054519353,-0.06129916,0.17766497,-0.10354221,0.0301423,0.00489717,-0.21852729,0.11281489,0.043743663,0.06129916,-0.07816711,0.01078055,-13.492375,-9.872664,0.0012456428,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.43875183220109,-7.270633153978789]}"
1_1_1_1_2_40_0,0.0433,0.0553,0.0475,0.0718,0.0814,0.0842,0.0708,0.0683,0.0777,0.1042,0.0734,0.0393,-0.11568937,0.04668969,0.025121668,0.12284482,0.19092903,-0.075875506,0.038382918,0.1840909,-0.373764,-0.12981904,0.10615709,-0.12284482,0.19085713,0.043579306,-20.13424,-7.0177355,0.07189348,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.41698794287728,-7.288515579130108]}"
1_1_1_1_2_3_0,0.0475,0.0219,0.0178,0.0517,0.057,0.041,0.0544,0.0465,0.045,0.0457,0.0408,0.1133,-0.21522145,0.0129985,0.00808491,-0.11002923,0.44486693,-0.10327457,0.015969366,-0.061601654,-0.43937007,0.4048913,0.05420989,0.11002923,-0.0869131,0.012016357,-24.000364,-10.094654,-0.015065285,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.4408355501239,-7.270454819899138]}"
1_1_1_1_2_94_0,0.0526,0.0592,0.0485,0.067,0.0762,0.0674,0.0719,0.0617,0.0772,0.0776,0.0787,0.0612,-0.066371694,0.026033694,0.01165321,0.009102739,0.12555392,-0.099350035,0.042125,0.073305674,-0.23076923,0.061806668,0.070344836,-0.009102739,0.038127106,0.023720933,-20.075893,-8.14485,0.02466646,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.43539775303215,-7.272528529834244]}"
1_1_1_1_2_21_0,0.047,0.0341,0.0264,0.0639,0.0648,0.049,0.0585,0.0596,0.0649,0.0597,0.0646,0.0877,-0.19593616,0.030590665,0.013340588,-0.04096386,0.31041458,-0.12727273,0.021668341,-0.033980586,-0.38675958,0.30408165,0.09843609,0.04096386,0.010152292,0.026367674,-26.224623,-13.566558,-0.010102631,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.42678579593917,-7.2774022451472105]}"
1_1_1_1_2_17_0,0.0484,0.0266,0.02,0.0598,0.0654,0.054,0.0564,0.0572,0.0482,0.0547,0.0502,0.0491,-0.17375703,0.0018813076,0.0055558397,-0.08909241,0.42173913,-0.1416309,0.01974406,-0.044541493,-0.46452478,0.38425925,0.006439714,0.08909241,-0.015301545,0.0017249802,-31.65127,-12.950242,-0.012449147,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.43141078775666,-7.273428088339218]}"
1_1_1_1_2_113_0,0.0437,0.0535,0.036,0.0536,0.0535,0.0482,0.0568,0.0973,0.1131,0.0976,0.1184,0.2866,-0.19572952,0.12540616,0.04846073,0.2918597,0.0,-0.19553076,0.017778689,0.29100528,-0.46107784,9.3368784E-4,0.33882028,-0.2918597,0.2642487,0.1147414,-21.013231,-7.234993,0.10135135,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.44279091801077,-7.30084989174156]}"
1_1_1_1_2_82_0,0.0497,0.0413,0.0319,0.052,0.0469,0.0366,0.0476,0.051,0.057,0.0494,0.0496,0.0585,-0.13106526,0.03640501,0.011967065,0.025960553,0.06349208,-0.12841529,0.023634413,-0.025641019,-0.21525218,0.114683844,0.14883721,-0.025960553,0.01855672,0.032764506,-22.979149,-18.516212,-0.006484867,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.42720091466093,-7.307162167851662]}"
1_1_1_1_2_37_0,0.0429,0.0269,0.0202,0.056,0.0601,0.042,0.0566,0.0473,0.0553,0.0658,0.0542,0.0243,-0.27739906,0.06627312,0.026476033,0.045274053,0.38160917,-0.14225057,0.012893615,0.08045978,-0.5302326,0.35102534,0.22077926,-0.045274053,0.075163424,0.058736436,-25.285608,-17.175215,0.023641046,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.41970517575473,-7.2888808895280395]}"
1_1_1_1_2_84_0,0.0477,0.0191,0.0164,0.0496,0.0524,0.0394,0.0513,0.0412,0.0437,0.0373,0.0393,0.0483,-0.19532327,-0.0058223307,0.0014975786,-0.16833888,0.46573427,-0.07605632,0.017323324,-0.14154199,-0.3891993,0.44395927,-0.027379377,0.16833888,-0.15801352,-0.0054621077,-24.41579,-12.902904,-0.031436358,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.44001948567448,-7.27108699334403]}"
1_1_1_1_2_30_0,0.044,0.0351,0.0247,0.052,0.0616,0.0532,0.0549,0.0459,0.0524,0.0599,0.0476,0.0485,-0.11788212,0.016934592,0.009907693,-0.013991761,0.2740434,-0.17391305,0.021937229,0.070598744,-0.41607565,0.19402984,0.059239626,0.013991761,0.04355401,0.01639211,-20.583988,-16.378809,0.019365909,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.42541914958429,-7.283551393465361]}"
1_1_1_1_2_12_0,0.0476,0.0219,0.0167,0.0598,0.0648,0.0533,0.0562,0.0458,0.0487,0.0562,0.0398,0.0269,-0.21338911,0.007816713,0.008464726,-0.07107438,0.4948097,-0.13471504,0.015838256,-0.031034462,-0.54183817,0.46389228,0.026484024,0.07107438,1.2355767E-8,0.007136999,-29.396982,-14.068884,-0.008766228,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.4337662803349,-7.273250128852317]}"
1_1_1_1_2_143_0,0.0565,0.0305,0.0208,0.0482,0.0456,0.037,0.0438,0.046,0.054,0.0427,0.0473,0.065,-0.14772727,0.015777236,0.006851933,-0.032842588,0.19842313,-0.18908383,0.01802342,-0.06050605,-0.3448819,0.2249047,0.07151819,0.032842588,-0.012716762,0.014749007,-39.558178,-17.490635,-0.013961753,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.42783656737458,-7.305987071796727]}"
1_1_1_1_2_77_0,0.049,0.0647,0.0396,0.0534,0.0527,0.0448,0.064,0.1225,0.1391,0.0728,0.1456,0.1077,-0.070852794,0.07438105,0.024473315,0.16015936,-0.102214634,-0.24065197,0.024369229,0.15372428,-0.29537368,-0.09568164,0.23809527,-0.16015936,0.06432751,0.06800519,-13.845297,-9.07262,0.046470787,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.42710939905024,-7.3078856839272675]}"
1_1_1_1_2_90_0,0.049,0.0717,0.0482,0.053,0.0636,0.0472,0.0746,0.1069,0.1232,0.1193,0.1337,0.0768,-0.18337911,0.17935322,0.0677581,0.30453798,-0.059866928,-0.19599666,0.019069908,0.38479397,-0.4244776,-0.1499599,0.43303302,-0.30453798,0.2305312,0.16226557,-20.195328,-9.453742,0.14792503,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.43920442900205,-7.270905077124535]}"
1_1_1_1_2_48_0,0.0433,0.0822,0.0553,0.0537,0.0639,0.0517,0.075,0.1394,0.1367,0.1088,0.1565,0.1951,-0.09649124,0.1404674,0.051694777,0.25998843,-0.12525666,-0.19563635,0.026277665,0.33907694,-0.32602072,-0.20971301,0.35576326,-0.25998843,0.18389554,0.1296745,-15.887841,-9.096907,0.12475472,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.42168097149094,-7.302270611972743]}"
1_1_1_1_2_159_0,0.047,0.0479,0.0387,0.0548,0.059,0.0484,0.058,0.0596,0.0616,0.0645,0.0629,0.0457,-0.10667903,0.04264222,0.016188607,0.044534385,0.103835374,-0.10623556,0.029040001,0.081307605,-0.24999999,0.06718599,0.14260405,-0.044534385,0.0530612,0.03940283,-24.675766,-14.390625,0.02349426,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.4243378488454,-7.279027314659119]}"
1_1_1_1_2_138_0,0.046,0.0605,0.033,0.0563,0.0524,0.0408,0.0619,0.1136,0.1216,0.0962,0.1283,0.2336,-0.20173363,0.15074828,0.05190875,0.294751,-0.071744904,-0.29411766,0.013995843,0.26163933,-0.48916408,-0.03595891,0.40437955,-0.294751,0.21695128,0.13045526,-14.74613,-4.3536158,0.091724135,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.43399261073296,-7.309432092965191]}"
1_1_1_1_2_73_0,0.0446,0.0994,0.0604,0.0769,0.0782,0.0897,0.0783,0.1341,0.1747,0.1338,0.1727,0.2858,-0.054027017,0.10066195,0.042380963,0.26226416,-0.11936938,-0.24405505,0.04049238,0.27005222,-0.37796086,0.12762338,0.19731544,-0.26226416,0.261669,0.09143055,-16.917528,-7.4353533,0.12009287,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.44315138693266,-7.30238805953593]}"
1_1_1_1_2_109_0,0.0441,0.0645,0.0377,0.0531,0.0462,0.0456,0.0657,0.1213,0.1516,0.0696,0.1316,0.1508,-0.054123733,0.06349543,0.020650534,0.20207255,-0.16531163,-0.26223087,0.0247,0.13447432,-0.2972973,-0.09693874,0.20833333,-0.20207255,0.028824842,0.058517557,-24.085833,-12.104618,0.039746266,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.44950120372863,-7.29561176674842]}"
1_1_1_1_2_58_0,0.0502,0.0465,0.0335,0.0469,0.0456,0.038,0.0515,0.0644,0.0687,0.0612,0.0676,0.1076,-0.12253375,0.06186997,0.021693626,0.14606741,-0.009771991,-0.1625,0.020800654,0.13228492,-0.29250264,0.0042826477,0.23387098,-0.14606741,0.08606921,0.05807744,-22.325642,-11.895625,0.035273805,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.42982790736893,-7.3073464036205955]}"
1_1_1_1_2_81_0,0.0524,0.049,0.04,0.056,0.0572,0.0504,0.0548,0.0568,0.0661,0.0642,0.0621,0.0652,-0.094717674,0.036446225,0.014048108,0.05766062,0.07721282,-0.101123594,0.03140187,0.06821961,-0.23224568,0.06666669,0.12041884,-0.05766062,0.07899159,0.03368044,-22.758968,-10.723986,0.019832306,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.42810673814387,-7.307253771038014]}"
1_1_1_1_2_104_0,0.0456,0.07,0.0356,0.049,0.0564,0.0434,0.0668,0.1261,0.1437,0.1638,0.158,0.221,-0.30472103,0.28484905,0.11568593,0.4877384,-0.10759493,-0.3257576,0.009432479,0.5394737,-0.6429288,-0.17647061,0.5810811,-0.4877384,0.4206418,0.2553733,-17.196682,-13.3917265,0.2415825,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.44868831203199,-7.293620778634273]}"
1_1_1_1_2_41_0,0.0442,0.0477,0.0331,0.0471,0.0483,0.0406,0.0635,0.0641,0.0775,0.0544,0.078,0.0628,-0.06954689,0.036517594,0.012541734,0.05939629,0.006250028,-0.18069303,0.02470331,0.071921185,-0.24342856,-0.0063291034,0.14526314,-0.05939629,-0.07718405,0.034789912,-20.170986,-10.457929,0.01820449,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.41888706723226,-7.291050734521758]}"
1_1_1_1_2_29_0,0.0434,0.0743,0.0406,0.0493,0.0541,0.0497,0.0732,0.1366,0.1574,0.0889,0.1544,0.0593,-0.05415714,0.0963287,0.034840375,0.24335665,-0.15732087,-0.29329848,0.022697639,0.28654125,-0.37297297,-0.20226537,0.2828283,-0.24335665,0.09685379,0.09207642,-19.222782,-6.9729967,0.09307427,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.42379258839183,-7.280383432617359]}"
1_1_1_1_2_76_0,0.0473,0.0448,0.0364,0.0474,0.047,0.0382,0.0495,0.0558,0.0578,0.0523,0.0594,0.0689,-0.091406696,0.038066957,0.012930345,0.05337362,0.023965143,-0.103448234,0.026586616,0.049147416,-0.17925589,0.028199598,0.15580112,-0.05337362,0.027504899,0.035817105,-24.99321,-16.632242,0.012256121,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.42683750181403,-7.3079757925810975]}"
1_1_1_1_2_6_0,0.0482,0.0247,0.0187,0.0501,0.0572,0.044,0.054,0.0453,0.0535,0.0426,0.043,0.0539,-0.14869887,-0.003760008,0.0020203546,-0.1462926,0.39682537,-0.13824886,0.019314554,-0.08090615,-0.38988578,0.33957216,-0.016166298,0.1462926,-0.11801244,-0.0035799558,-22.828238,-13.598272,-0.018980935,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.43177131619657,-7.27487580831219]}"
1_1_1_1_2_139_0,0.0507,0.0548,0.0411,0.0502,0.0512,0.042,0.0557,0.0562,0.0591,0.0517,0.0569,0.0749,-0.025666839,0.026154013,0.0074315774,0.0048590964,-0.033962276,-0.14285715,0.033388782,0.014720308,-0.11422414,-0.043809522,0.10352188,-0.0048590964,-0.03724395,0.024507327,-30.994541,-13.645864,0.0037381607,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.42910350049046,-7.307074125320336]}"
1_1_1_1_2_181_0,0.0458,0.0287,0.019,0.0497,0.0546,0.0401,0.0555,0.0575,0.0614,0.0513,0.0527,0.0599,-0.18963486,0.030462926,0.013220314,-0.031161472,0.31092438,-0.20335431,0.014851851,0.015841594,-0.45945948,0.26785713,0.12253829,0.031161472,-0.039325837,0.028407168,-26.468708,-9.960011,0.003993347,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.44165127719626,-7.270094007591665]}"
1_1_1_1_2_179_0,0.0475,0.0292,0.0193,0.0514,0.0554,0.0432,0.0598,0.0644,0.0798,0.0361,0.0729,0.0678,-0.094434,-0.019509785,-0.0046189134,-0.21092895,0.30969265,-0.2041237,0.023095846,-0.17485712,-0.3032491,0.27543423,-0.089533426,0.21092895,-0.24713242,-0.01838426,-22.919254,-11.2738905,-0.039063826,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.43974794951177,-7.2709057491183575]}"
1_1_1_1_2_2_0,0.0477,0.027,0.0206,0.0524,0.0568,0.0421,0.0547,0.0463,0.0498,0.0413,0.0411,0.0483,-0.15110563,-0.0022200088,0.0018760277,-0.15800206,0.35560858,-0.13445379,0.020999033,-0.118463196,-0.3344103,0.31989923,-0.009592354,0.15800206,-0.13958335,-0.002056914,-20.729403,-13.988209,-0.028044472,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.44029158207226,-7.2708159662193514]}"
1_1_1_1_2_27_0,0.0453,0.0507,0.0357,0.054,0.0642,0.0509,0.0662,0.0677,0.0666,0.0748,0.0642,0.0339,-0.118055545,0.06126948,0.023935443,0.076258995,0.11749345,-0.17361112,0.024293182,0.16149066,-0.35384613,0.031518623,0.19013523,-0.076258995,0.060992904,0.057295825,-25.810453,-9.436038,0.049618315,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.42578656907534,-7.279571878640647]}"
