system:index,B1,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,B9,BSI,EVI,FAI,GNDVI,MNDWI,NBAI,NBI,NDAVI,NDBI,NDBSI,NDVI,NDWI,RENDVI,SAVI,VH,VV,WAVI,landcover,.geo
1_1_1_1_2_27_0,0.0505,0.0198,0.0146,0.042,0.057,0.0408,0.0505,0.0371,0.0376,0.028,0.0317,0.0609,-0.07197549,-0.033409897,-0.0090783695,-0.34117645,0.484375,-0.15116277,0.021274287,-0.19999997,-0.314554,0.3592233,-0.18604651,0.34117645,-0.2866242,-0.033755276,-29.646069,-13.910413,-0.0368421,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.43077417076256,-7.275417282067202]}"
1_1_1_1_2_22_0,0.0492,0.0204,0.0146,0.0457,0.0608,0.043,0.0531,0.0409,0.0385,0.034,0.0387,0.1101,-0.113906346,-0.023702921,-0.0049948157,-0.28270042,0.49753693,-0.1657143,0.018464707,-0.14680046,-0.39917696,0.38275337,-0.11688311,0.28270042,-0.21928816,-0.02339688,-24.33204,-14.334866,-0.030274272,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.43095728256546,-7.273879790284979]}"
1_1_1_1_2_199_0,0.0493,0.0348,0.0248,0.0483,0.0609,0.0482,0.0539,0.0626,0.0684,0.0492,0.0584,0.0414,-0.080332406,0.0025610775,0.0033747533,-0.106267035,0.27272725,-0.16778523,0.024295937,0.009230735,-0.3297297,0.16245489,0.010266923,0.106267035,-0.045586824,0.0025108762,-22.702902,-14.229632,0.0022594058,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.42660393115361,-7.277944739832948]}"
1_1_1_1_2_60_0,0.0584,0.0501,0.0352,0.0497,0.0583,0.0466,0.0599,0.0632,0.0633,0.0656,0.063,0.0619,-0.08773586,0.0488457,0.01837973,0.058918487,0.07564577,-0.1746776,0.025004877,0.13790114,-0.3015873,-0.004008009,0.16934048,-0.058918487,0.04541833,0.046553418,-23.780115,-12.750381,0.038761582,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.42774413247271,-7.307434219335551]}"
1_1_1_1_2_184_0,0.0477,0.0425,0.0275,0.0402,0.0479,0.036,0.0499,0.0568,0.0588,0.0565,0.0589,0.1718,-0.10388128,0.05278064,0.019348066,0.08237548,0.059734493,-0.21428572,0.017522123,0.16856258,-0.3452381,-0.027811388,0.22162163,-0.08237548,0.062030066,0.051898737,-18.890247,-13.64653,0.040975366,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.44233750571556,-7.301211149162225]}"
1_1_1_1_2_189_0,0.0545,0.0548,0.041,0.046,0.0487,0.044,0.0539,0.0703,0.0763,0.0582,0.0677,0.0658,-0.026600994,0.03632829,0.01228602,0.088868104,-0.05893719,-0.14405009,0.030996563,0.11708254,-0.1733871,-0.08730159,0.13894327,-0.088868104,0.03835862,0.035370313,-30.750027,-16.139542,0.030287988,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.4293752820621,-7.307074469145499]}"
1_1_1_1_2_185_0,0.047,0.0605,0.0346,0.055,0.063,0.0483,0.057,0.0985,0.1128,0.0679,0.1114,0.1945,-0.060854554,0.05184088,0.01743791,0.037433162,0.020242926,-0.2723449,0.024612373,0.1049634,-0.32487804,-0.04761905,0.16867469,-0.037433162,0.08726983,0.047711782,-20.51632,-11.811817,0.031064382,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.44333279695356,-7.302207374660924]}"
1_1_1_1_2_187_0,0.0584,0.0502,0.0338,0.0451,0.05,0.0442,0.054,0.0609,0.0648,0.0526,0.0611,0.0619,-0.017178552,0.021438418,0.0073366775,0.025341123,-0.0019960045,-0.19523813,0.02840228,0.07676561,-0.21759261,-0.053515222,0.08677687,-0.025341123,-0.013133207,0.021112602,-18.249727,-14.991639,0.018822152,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.42792532028757,-7.307434449127677]}"
1_1_1_1_2_95_0,0.0496,0.0146,0.0103,0.0447,0.0566,0.0404,0.0498,0.0336,0.0365,0.0384,0.0322,0.0334,-0.20347577,-0.0052879187,0.0025722927,-0.19157892,0.5898876,-0.17269076,0.010836458,-0.07581226,-0.57700205,0.5075885,-0.025380667,0.19157892,-0.12925167,-0.0051831286,-24.455114,-10.759922,-0.016206479,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.42860075715363,-7.274871821218061]}"
1_1_1_1_2_82_0,0.0467,0.0275,0.0264,0.0448,0.065,0.045,0.0649,0.0485,0.0398,0.0396,0.0391,0.0224,-0.07584447,-0.013866069,-0.0022986424,-0.24282981,0.4054054,-0.020408163,0.030000001,-0.061611358,-0.2,0.23928076,-0.06382981,0.24282981,-0.24210526,-0.013855633,-43.72354,-21.354664,-0.013347019,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.43684703271242,-7.272620787120473]}"
1_1_1_1_2_190_0,0.0554,0.0413,0.0307,0.0532,0.0589,0.0525,0.0579,0.0584,0.0605,0.0598,0.0617,0.0649,-0.09284333,0.018702604,0.009284871,0.007582143,0.1756487,-0.1472222,0.026952341,0.05840708,-0.32154694,0.12592593,0.06500446,-0.007582143,0.016142728,0.017883392,-23.514994,-12.704988,0.016150082,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.42883206352839,-7.306802419578571]}"
1_1_1_1_2_156_0,0.0479,0.0545,0.0405,0.046,0.0596,0.0452,0.0652,0.0634,0.0969,0.0575,0.0969,0.0872,-0.018700792,0.03125953,0.010651849,-0.017933376,0.04469764,-0.1473684,0.03183652,0.11111112,-0.1734694,-0.0845771,0.1197663,0.017933376,-0.062754676,0.030612243,-20.916788,-7.052568,0.028583266,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.42397595785978,-7.278665038098288]}"
1_1_1_1_2_96_0,0.0503,0.0223,0.0175,0.0457,0.0602,0.0421,0.0547,0.0404,0.0368,0.0346,0.0323,0.0377,-0.10988251,-0.019852825,-0.0039910334,-0.27004218,0.45939395,-0.120603,0.021293353,-0.1382316,-0.32821497,0.34411764,-0.09778357,0.27004218,-0.22508398,-0.019507544,-26.796032,-14.7272,-0.02869205,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.42860144354083,-7.274329096959792]}"
1_1_1_1_2_112_0,0.0449,0.0429,0.0322,0.0402,0.0538,0.0378,0.0582,0.0549,0.0562,0.0589,0.0622,0.0597,-0.10233592,0.053596828,0.020196175,0.045252856,0.11271977,-0.14247668,0.020664856,0.18869829,-0.2930845,-0.032490987,0.21820062,-0.045252856,0.005977785,0.05304173,-15.576809,-6.8913746,0.04682023,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.42325194658282,-7.27812139211697]}"
1_1_1_1_2_191_0,0.0457,0.0234,0.0174,0.0477,0.0553,0.0465,0.0473,0.0382,0.0382,0.0442,0.0356,0.0218,-0.13597032,-0.005955776,0.0017937927,-0.111557804,0.40533674,-0.1470588,0.01830543,-0.038084872,-0.4350649,0.34177217,-0.025358342,0.111557804,-0.033879787,-0.0058405325,-28.260511,-15.271771,-0.00886974,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.41934374739508,-7.288156793728288]}"
1_1_1_1_2_13_0,0.0518,0.0516,0.0437,0.0542,0.0659,0.0554,0.0707,0.058,0.0698,0.0588,0.0695,0.0584,-0.027272731,0.008632075,0.004073439,-0.056936625,0.1217021,-0.08289615,0.041173127,0.04070796,-0.1473171,0.024574662,0.029772343,0.056936625,-0.091891885,0.008303489,-13.363475,-9.374477,0.011256116,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.43920454121877,-7.27081462290012]}"
1_1_1_1_2_121_0,0.0467,0.0281,0.0223,0.0469,0.0502,0.042,0.0479,0.0462,0.0428,0.043,0.0432,0.0431,-0.12375001,0.0026504162,0.003463367,-0.07725321,0.28224775,-0.11507939,0.021781394,-0.043381523,-0.31699848,0.25066665,0.011764729,0.07725321,-0.053905375,0.0025641078,-24.692205,-17.632689,-0.009916932,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.41888753365451,-7.29068891923003]}"
1_1_1_1_2_128_0,0.0556,0.0516,0.038,0.0506,0.0532,0.0464,0.0533,0.06,0.0682,0.0655,0.0656,0.1031,-0.08453992,0.049512647,0.018178452,0.10362258,0.01526715,-0.15178575,0.026919084,0.12833764,-0.2657005,-0.009784755,0.17068811,-0.10362258,0.102693595,0.046821374,-21.988096,-17.240469,0.036276575,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.42701880506415,-7.307885568869396]}"
1_1_1_1_2_181_0,0.0446,0.0722,0.033,0.0486,0.0626,0.0454,0.0611,0.1368,0.1531,0.0866,0.154,0.3094,-0.06962024,0.10356963,0.036450487,0.16085789,-0.071216606,-0.3726236,0.017300231,0.28106508,-0.44816053,-0.19536425,0.31212118,-0.16085789,0.17264725,0.0977848,-21.146408,-12.558953,0.089735515,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.44242540916908,-7.3033821606178995]}"
1_1_1_1_2_2_0,0.0461,0.0217,0.0206,0.0456,0.0601,0.0422,0.0542,0.038,0.0425,0.0411,0.0389,0.019,-0.15139443,-0.0028877454,0.0025330205,-0.18774705,0.46943766,-0.026004728,0.021151338,-0.051903132,-0.33225283,0.3551263,-0.013205282,0.18774705,-0.13746066,-0.002828733,-19.175873,-16.212206,-0.011505032,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.43548732310907,-7.273342730087485]}"
1_1_1_1_2_77_0,0.0542,0.0453,0.0341,0.0516,0.0566,0.0458,0.0536,0.0541,0.0504,0.0578,0.0442,0.0375,-0.091271825,0.031725883,0.012088609,0.010489493,0.11089305,-0.14105792,0.027020415,0.056672733,-0.257889,0.0650155,0.1158301,-0.010489493,0.037701964,0.02982107,-20.546547,-16.790325,0.015260905,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.42629393783659,-7.307975101624934]}"
1_1_1_1_2_170_0,0.0485,0.0324,0.0241,0.0424,0.0525,0.0364,0.0533,0.054,0.0596,0.0457,0.0499,0.036,-0.12300825,0.024574561,0.010008879,-0.06924643,0.23674908,-0.14690267,0.019195626,0.037457436,-0.30945557,0.1336898,0.11327646,0.06924643,-0.07676769,0.023964947,-37.31551,-17.633486,0.008416936,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.41744217787881,-7.287521170846348]}"
1_1_1_1_2_169_0,0.0469,0.0233,0.0176,0.052,0.0575,0.0469,0.0472,0.0343,0.0409,0.045,0.0344,0.0301,-0.1602871,-0.005072615,0.002282406,-0.12195121,0.42326733,-0.1393643,0.01834311,-0.07216494,-0.4376997,0.3811421,-0.020674631,0.12195121,-0.023861151,-0.004814999,-22.739536,-18.772396,-0.017587937,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.4182563187055,-7.288426758348487]}"
1_1_1_1_2_171_0,0.0462,0.0237,0.0185,0.0542,0.068,0.0488,0.0497,0.0372,0.0388,0.0431,0.0328,0.0246,-0.14605418,-0.015332472,-0.0012517647,-0.22412245,0.48309708,-0.12322276,0.020946637,-0.11408018,-0.39935064,0.3915276,-0.062023938,0.22412245,-0.071120694,-0.014445007,-48.441593,-17.383337,-0.027875444,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.41961644836078,-7.287433511756851]}"
1_1_1_1_2_114_0,0.0418,0.0129,0.0091,0.0363,0.051,0.0326,0.043,0.0247,0.0254,0.024,0.0214,0.0216,-0.13988657,-0.022694886,-0.005108756,-0.35999998,0.5962441,-0.17272727,0.012360834,-0.20398009,-0.45015106,0.47560975,-0.15194346,0.35999998,-0.2835821,-0.02317643,-23.324314,-14.762005,-0.032928787,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.42298249406174,-7.276311967109795]}"
1_1_1_1_2_97_0,0.0477,0.0202,0.0155,0.043,0.0532,0.0393,0.0525,0.0355,0.036,0.0323,0.0371,0.0197,-0.11721071,-0.018506767,-0.0036150874,-0.24444444,0.44959128,-0.13165265,0.018859133,-0.14209831,-0.35146442,0.36075953,-0.09776536,0.24444444,-0.23820756,-0.018369487,-40.500656,-16.625021,-0.027898494,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.42679050175218,-7.27369363071692]}"
1_1_1_1_2_154_0,0.0464,0.0169,0.0138,0.0469,0.0564,0.0469,0.048,0.0341,0.0353,0.0392,0.0325,0.026,-0.14876585,-0.019868916,-0.002383384,-0.17991632,0.53888136,-0.10097718,0.016510714,-0.08943089,-0.4792453,0.47021946,-0.08943089,0.17991632,-0.10091743,-0.019706534,-43.68774,-12.853019,-0.019706534,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.42497346328402,-7.277852218664424]}"
1_1_1_1_2_66_0,0.0564,0.0544,0.04,0.0543,0.058,0.0519,0.0619,0.0674,0.0693,0.0665,0.0691,0.0585,-0.063848525,0.037603673,0.01415695,0.06827311,0.032028448,-0.1525424,0.031218044,0.100993395,-0.24882631,-9.199788E-4,0.12331082,-0.06827311,0.03582555,0.035413973,-23.33509,-18.276812,0.029478097,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.42674725371145,-7.307704315824393]}"
1_1_1_1_2_5_0,0.0477,0.0249,0.0194,0.0454,0.0573,0.0484,0.0537,0.0421,0.0425,0.0402,0.039,0.0487,-0.077407174,-0.020704983,-0.0040353187,-0.17538464,0.3941606,-0.124153495,0.023357214,-0.06074769,-0.34899327,0.2916074,-0.0925508,0.17538464,-0.14376998,-0.020897046,-26.939144,-17.113142,-0.013319678,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.44283001813868,-7.26919091338394]}"
1_1_1_1_2_107_0,0.0503,0.0234,0.0191,0.0585,0.0662,0.0485,0.0558,0.033,0.0404,0.0361,0.0345,0.0243,-0.13633633,-0.034896158,-0.007951765,-0.29423267,0.4776786,-0.10117648,0.025660664,-0.23678645,-0.30797103,0.42857143,-0.14657211,0.29423267,-0.21436344,-0.03181663,-21.770407,-10.453306,-0.056508575,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.42887160445787,-7.275595796196682]}"
1_1_1_1_2_108_0,0.0477,0.0197,0.0139,0.0447,0.0596,0.049,0.0526,0.0412,0.0363,0.0359,0.0316,0.0269,-0.079705305,-0.03292615,-0.007907437,-0.24816753,0.5031526,-0.17261906,0.018972144,-0.109181136,-0.4417671,0.38819876,-0.15429915,0.24816753,-0.18870056,-0.033595484,-25.987194,-14.3357935,-0.022735102,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.4268784497377,-7.275774187634621]}"
1_1_1_1_2_21_0,0.0492,0.0216,0.0147,0.0456,0.058,0.0426,0.053,0.037,0.039,0.037,0.0342,0.1101,-0.12534061,-0.014727536,-0.0018783673,-0.22105262,0.45728642,-0.19008265,0.016924864,-0.104116224,-0.4313346,0.35714287,-0.070351735,0.22105262,-0.17777777,-0.014492748,-26.166489,-12.274309,-0.022142122,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.43122870262684,-7.27415149370628]}"
1_1_1_1_2_193_0,0.0464,0.0277,0.0184,0.0582,0.0631,0.0466,0.0521,0.0406,0.0393,0.0415,0.0478,0.0283,-0.14597702,-0.014413296,-0.0017505328,-0.20650099,0.38986787,-0.20173533,0.020661205,-0.16750254,-0.3856427,0.35506403,-0.057888772,0.20650099,-0.11324788,-0.013007994,-36.08369,-15.220411,-0.041770894,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.41834795864668,-7.287612790426325]}"
1_1_1_1_2_122_0,0.0465,0.0199,0.0151,0.0429,0.0504,0.0342,0.0456,0.0387,0.0385,0.0428,0.0294,0.0338,-0.22603719,0.023211876,0.011134254,-0.08154505,0.4338549,-0.13714284,0.012065888,-0.0011668374,-0.47841105,0.36624205,0.11168831,0.08154505,-0.031674188,0.02235702,-22.429443,-12.032571,-2.560986E-4,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.41906883101329,-7.290598698220588]}"
1_1_1_1_2_57_0,0.0547,0.0649,0.0493,0.051,0.0538,0.0479,0.0648,0.0712,0.074,0.0605,0.0707,0.0772,0.0057958243,0.032628965,0.009587252,0.058617655,-0.09351307,-0.13660248,0.03903256,0.0852018,-0.10200364,-0.11993101,0.11623617,-0.058617655,-0.03431764,0.031065091,-16.83323,-14.073724,0.023303354,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.4290119879396,-7.307797642023598]}"
1_1_1_1_2_139_0,0.0566,0.0412,0.0304,0.0498,0.0538,0.047,0.0592,0.0575,0.0538,0.051,0.0533,0.0365,-0.06666667,0.010422097,0.0050278795,-0.026717583,0.13263159,-0.15083799,0.028015686,0.011904742,-0.25307125,0.0945055,0.040816333,0.026717583,-0.07441017,0.010033446,-26.323942,-15.362865,0.0029960002,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.4265666424738,-7.307251816153116]}"
1_1_1_1_2_14_0,0.0489,0.0208,0.0195,0.0525,0.0651,0.0528,0.0565,0.0302,0.0351,0.0381,0.03,0.0332,-0.10353227,-0.038235445,-0.009028942,-0.26162788,0.51571596,-0.032258056,0.027023623,-0.15894037,-0.32291666,0.43246928,-0.16171616,0.26162788,-0.19450316,-0.037315957,-18.523645,-16.686785,-0.03657297,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.43884219431345,-7.2708141745479145]}"
1_1_1_1_2_80_0,0.0472,0.0228,0.0197,0.0435,0.0608,0.0434,0.0535,0.0355,0.0483,0.0387,0.0442,0.0186,-0.10781669,-0.012077918,-0.0010492584,-0.22211057,0.45454547,-0.072941184,0.022092508,-0.058394153,-0.32534245,0.31221718,-0.057247274,0.22211057,-0.16052061,-0.012111325,-22.140936,-15.450745,-0.0123668825,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.43739123068217,-7.272078736957355]}"
1_1_1_1_2_52_0,0.0545,0.0521,0.0428,0.0483,0.051,0.043,0.0527,0.0566,0.059,0.0518,0.0605,0.0658,-0.025614768,0.023217771,0.0071872934,0.007782124,-0.010669253,-0.09799786,0.035528958,0.03496503,-0.09513741,-0.037848577,0.092827,-0.007782124,-0.008612427,0.022192333,-23.56728,-12.945869,0.008748541,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.42928457342612,-7.30716480847938]}"
1_1_1_1_2_176_0,0.048,0.0258,0.0203,0.0453,0.0534,0.0382,0.0519,0.0417,0.0476,0.0341,0.0454,0.028,-0.10739191,-0.011098475,-0.0019024645,-0.22057141,0.3484848,-0.11930585,0.022740763,-0.14105792,-0.25367644,0.2742616,-0.056708142,0.22057141,-0.20697674,-0.010746108,-23.349121,-13.479748,-0.028995512,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.41906288427913,-7.295211842922479]}"
1_1_1_1_2_182_0,0.0471,0.0818,0.0421,0.0703,0.0728,0.0612,0.0707,0.1548,0.1596,0.0813,0.1636,0.2228,-0.029192114,0.054545447,0.016449256,0.055158954,-0.05821472,-0.32041967,0.031691514,0.07255937,-0.3176661,-0.075608164,0.14105262,-0.055158954,0.06973683,0.046926063,-15.996917,-6.2718315,0.025322285,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.44124836997895,-7.302837979558527]}"
1_1_1_1_2_136_0,0.0509,0.0509,0.0362,0.0463,0.054,0.0412,0.0591,0.0801,0.084,0.0855,0.083,0.0865,-0.1773113,0.112385206,0.042580962,0.22580644,0.029551957,-0.1687715,0.017443743,0.29742032,-0.40509447,-0.047325097,0.34964484,-0.22580644,0.18257262,0.1060316,-32.619015,-16.094982,0.09306743,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.43000875130234,-7.3076179943753825]}"
1_1_1_1_2_46_0,0.0472,0.0244,0.0203,0.0411,0.052,0.0376,0.0472,0.0356,0.0419,0.039,0.0291,0.0309,-0.1273751,0.0036597515,0.0037393123,-0.14285715,0.36125657,-0.09172256,0.019571282,-0.026217207,-0.31534567,0.25496182,0.01827678,0.14285715,-0.0951276,0.003642043,-23.587238,-22.212801,-0.005430094,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.41907069585932,-7.289151436943105]}"
1_1_1_1_2_24_0,0.05,0.0424,0.027,0.0486,0.0588,0.0462,0.0621,0.0454,0.0769,0.0474,0.0735,0.1201,-0.040086687,0.003124679,0.0018734399,-0.10734462,0.16205536,-0.221902,0.026316455,-0.012499979,-0.27419356,0.06813188,0.012820531,0.10734462,-0.13424656,0.0030323493,-21.039751,-10.491979,-0.0030201292,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.43104684465186,-7.274693990770063]}"
1_1_1_1_2_99_0,0.0828,0.0939,0.0955,0.0544,0.0651,0.0538,0.0912,0.0971,0.1033,0.0823,0.1025,0.1392,0.03867793,0.07145722,0.021393456,0.11668929,-0.1811321,0.008447715,0.06242892,0.20409656,0.07424072,-0.266352,0.20940483,-0.11668929,-0.05129683,0.06720641,-25.147745,-8.359661,0.06572954,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.44473333382182,-7.268379157888074]}"
1_1_1_1_2_35_0,0.0499,0.0301,0.02,0.048,0.0585,0.0456,0.0536,0.039,0.0466,0.0609,0.0486,0.035,-0.17984831,0.03925089,0.018046917,0.0201005,0.32054177,-0.2015968,0.01497537,0.11845729,-0.5055624,0.22919336,0.14366196,-0.0201005,0.06375545,0.03784006,-22.09807,-13.564027,0.031778615,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.4259692405594,-7.278396206555856]}"
1_1_1_1_2_1_0,0.0472,0.0209,0.0186,0.0512,0.0683,0.0478,0.0533,0.0421,0.0395,0.0465,0.0363,0.0229,-0.17427884,-0.0034235744,0.0034672327,-0.18989547,0.53139013,-0.058227845,0.01912,-0.048106425,-0.42857143,0.42024964,-0.013785786,0.18989547,-0.06813626,-0.0032811703,-21.061256,-17.227531,-0.011795209,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.4338561874954,-7.273792966800846]}"
1_1_1_1_2_151_0,0.0484,0.0277,0.0197,0.0476,0.0578,0.0439,0.0527,0.0405,0.0554,0.0495,0.0483,0.0504,-0.15115589,0.014645878,0.008470971,-0.07735321,0.3520468,-0.16877636,0.017471313,0.019567441,-0.43063584,0.26427624,0.05995715,0.07735321,-0.031311158,0.014155707,-34.73008,-12.658113,0.0047730664,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.42588118224168,-7.276406103981007]}"
1_1_1_1_2_68_0,0.059,0.0482,0.0378,0.0578,0.0634,0.057,0.057,0.0542,0.0593,0.0682,0.0678,0.0478,-0.08996539,0.028667962,0.01275954,0.036474157,0.13620073,-0.12093025,0.031592377,0.08253969,-0.28679246,0.090566024,0.08945686,-0.036474157,0.08945686,0.0268714,-25.889126,-13.061537,0.02492013,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.4271107816684,-7.3068002372628795]}"
1_1_1_1_2_163_0,0.048,0.0201,0.0142,0.0466,0.0592,0.0444,0.0502,0.0367,0.044,0.0577,0.0404,0.0242,-0.235782,0.034116566,0.01760646,-0.012831474,0.4930643,-0.17201164,0.010926863,0.106423795,-0.60500693,0.39730135,0.13026446,0.012831474,0.06950881,0.033134036,-22.27161,-14.613133,0.027552545,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.42497150507737,-7.279389936143222]}"
1_1_1_1_2_83_0,0.0472,0.0224,0.0194,0.0466,0.0648,0.0426,0.0541,0.0335,0.035,0.0318,0.037,0.0247,-0.093444936,-0.028787708,-0.007220142,-0.3416149,0.48623857,-0.0717703,0.025988678,-0.18877548,-0.24218751,0.35072464,-0.14516124,0.3416149,-0.25960416,-0.028203333,-22.970451,-17.887114,-0.038381737,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.43594082354225,-7.272891023206406]}"
1_1_1_1_2_132_0,0.0545,0.0337,0.0205,0.047,0.06,0.0407,0.0551,0.0731,0.0862,0.1459,0.0829,0.0486,-0.4433221,0.25346953,0.10644054,0.41719282,0.280683,-0.24354243,0.0057186433,0.51270086,-0.7536058,0.1648079,0.5637728,-0.41719282,0.45174128,0.22982813,-20.09425,-16.27153,0.21410015,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.42556872378445,-7.3083359947750735]}"
1_1_1_1_2_140_0,0.049,0.0418,0.0239,0.0461,0.0606,0.0454,0.0699,0.082,0.085,0.0287,0.0777,0.0643,0.076543204,-0.043701265,-0.016062008,-0.35722286,0.18359376,-0.27245054,0.03780697,-0.23262034,-0.09125474,0.04891925,-0.22537114,0.35722286,-0.4178499,-0.043633517,-24.147245,-9.9337,-0.045407105,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.43992957130476,-7.270544156026633]}"
1_1_1_1_2_73_0,0.0528,0.0553,0.0398,0.0457,0.0493,0.0416,0.0541,0.0609,0.071,0.0547,0.0696,0.0886,-0.017739462,0.034059588,0.010672077,0.051923063,-0.057361387,-0.16298635,0.030268373,0.08964143,-0.15767194,-0.09504953,0.1360332,-0.051923063,0.0055146907,0.032953206,-20.12864,-13.920403,0.022485008,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.42973777219613,-7.306984473392802]}"
1_1_1_1_2_113_0,0.0434,0.0268,0.0201,0.0408,0.0542,0.0364,0.0534,0.0366,0.0453,0.0374,0.041,0.0388,-0.10608204,0.0026321285,0.0027013158,-0.18340613,0.33827162,-0.14285715,0.019562567,-0.04347828,-0.30086958,0.20710063,0.013550112,0.18340613,-0.17621146,0.0026141468,-27.958544,-13.226815,-0.008820482,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.42234757129744,-7.276944336555263]}"
1_1_1_1_2_28_0,0.0503,0.0342,0.0276,0.0568,0.067,0.0514,0.0613,0.0504,0.0495,0.0427,0.0444,0.0287,-0.07509454,-0.023510968,-0.005651806,-0.22151323,0.32411066,-0.106796145,0.033223417,-0.14170854,-0.21479374,0.24835163,-0.09245482,0.22151323,-0.17884615,-0.021965995,-26.762917,-15.372492,-0.0352794,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.42959630470598,-7.2755967091452876]}"
1_1_1_1_2_194_0,0.0446,0.0179,0.0137,0.0375,0.0412,0.0284,0.042,0.0339,0.0333,0.0293,0.0263,0.024,-0.18125555,0.0024497805,0.002760816,-0.16879433,0.39424706,-0.13291137,0.013279181,-0.1227545,-0.3627907,0.35379064,0.0155979255,0.16879433,-0.17812061,0.002420657,-19.798561,-10.720832,-0.021700779,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.41698805982504,-7.288425125328261]}"
1_1_1_1_2_137_0,0.057,0.0407,0.0275,0.0498,0.0514,0.039,0.0519,0.0542,0.0577,0.046,0.0518,0.0549,-0.091737896,0.019305017,0.0066987243,-0.05544146,0.11617805,-0.19354838,0.023315217,-0.039665982,-0.25170067,0.1005525,0.08235293,0.05544146,-0.060265575,0.017948717,-18.679348,-15.011572,-0.009566971,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.42720068426392,-7.307343075632664]}"
1_1_1_1_2_124_0,0.0517,0.0453,0.0334,0.0552,0.0686,0.063,0.0753,0.063,0.0737,0.0734,0.0703,0.0557,-0.085690156,0.02506265,0.013536801,0.03380281,0.2045654,-0.15120712,0.028667575,0.1415241,-0.37453184,0.098507464,0.076246314,-0.03380281,-0.012777416,0.024512878,-23.423607,-12.514192,0.04342984,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.41878795905602,-7.29765374602729]}"
